user_names,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,retweetedTweet,inReplyToTweetId,results,result_count,result_counts,final_score,user_names
FranciscoAT88,1.4324071801463153e+18,0.0,0.0,0.0,0.0,1.4324071801463153e+18,0.0,0.0,0.0,1,1,0.0,FranciscoAT88
FrancoPoggio_,1.415058231999742e+18,0.0,0.0,1.0,0.0,1.415058231999742e+18,0.0,0.0,0.0,1,1,0.0,FrancoPoggio_
Franescoto88,1.359130120573784e+18,0.0,0.0,1.0,0.0,1.359130120573784e+18,0.0,0.0,0.0,1,1,0.0,Franescoto88
FrankTradez,1.4110194429059604e+18,0.0,1.0,1.0,0.0,1.4110194429059604e+18,0.0,0.0,0.0,1,1,0.0,FrankTradez
FrazineJoseph,4.143099843143123e+18,0.0,0.0,2.0,0.0,4.1430525993538396e+18,0.0,4.1430525993538396e+18,0.0,3,3,0.0,FrazineJoseph
Freki_OG,1.360321283066499e+18,0.0,2.0,7.0,0.0,1.360321283066499e+18,0.0,0.0,0.0,1,1,0.0,Freki_OG
Froeschlein_007,1.3790923195347354e+18,0.0,0.0,3.0,0.0,1.3790923195347354e+18,0.0,0.0,0.0,1,1,0.0,Froeschlein_007
FujimanaCom,1.4286735629786522e+18,0.0,2.0,31.0,0.0,1.4286735629786522e+18,0.0,0.0,0.0,1,1,0.0,FujimanaCom
FunOfInvesting,1.3875453464699986e+18,0.0,1.0,5.0,0.0,1.3875453464699986e+18,0.0,0.0,0.0,1,1,0.0,FunOfInvesting
Funwithstocks,1.3573540444870697e+18,0.0,0.0,1.0,0.0,1.3573309215281234e+18,0.0,1.3573336849411686e+18,0.0,1,1,0.0,Funwithstocks
Futbollfanatic,2.7573680445040435e+18,0.0,2.0,3.0,0.0,2.7573680445040435e+18,0.0,0.0,0.0,2,2,0.0,Futbollfanatic
FuturesTpo,2.01102842420078e+19,9.0,2.0,16.0,3.0,2.01102842420078e+19,0.0,0.0,0.0,14,14,0.0,FuturesTpo
FxAnka,1.437668877261951e+18,0.0,0.0,0.0,0.0,1.437668877261951e+18,0.0,0.0,0.0,1,1,0.0,FxAnka
Fxflow,1.3877382420999086e+18,0.0,0.0,1.0,0.0,1.3877382420999086e+18,0.0,0.0,0.0,1,1,0.0,Fxflow
GAIIOnline,1.4193868070164316e+18,0.0,0.0,0.0,0.0,1.4193868070164316e+18,0.0,0.0,0.0,1,1,0.0,GAIIOnline
GARDI_INC,2.7725559271667794e+18,0.0,0.0,0.0,0.0,2.7725526952164147e+18,0.0,1.3845938981152645e+18,0.0,2,2,0.0,GARDI_INC
GArayaFX,2.798034139367645e+18,1.0,1.0,6.0,0.0,2.798034139367645e+18,0.0,0.0,0.0,2,2,0.0,GArayaFX
GBlockchain24,1.3822614991047475e+18,0.0,0.0,0.0,0.0,1.3822614991047475e+18,0.0,0.0,0.0,1,1,0.0,GBlockchain24
GChassapis,1.392942477829673e+18,0.0,0.0,0.0,0.0,1.392942477829673e+18,0.0,0.0,0.0,1,1,0.0,GChassapis
GMERTRD,1.4251603758976246e+18,0.0,0.0,3.0,0.0,1.4251398082346107e+18,0.0,1.4251398082346107e+18,1.0,1,1,100.0,GMERTRD
GMoore34,1.3620236327597548e+18,0.0,0.0,0.0,0.0,1.3620236327597548e+18,0.0,0.0,0.0,1,1,0.0,GMoore34
GRECGustavo,2.8642391497130435e+18,0.0,1.0,5.0,0.0,2.8642391497130435e+18,0.0,0.0,0.0,2,2,0.0,GRECGustavo
GTBlackEagle,1.42332784699127e+18,0.0,0.0,0.0,0.0,1.4233259539676774e+18,0.0,1.4233259539676774e+18,0.0,1,1,0.0,GTBlackEagle
GTposts,1.4078472848559514e+18,0.0,0.0,0.0,0.0,1.4078144670360084e+18,0.0,1.4078163071778857e+18,0.0,1,1,0.0,GTposts
GTuranova,1.420080525365203e+18,0.0,0.0,0.0,0.0,1.420080525365203e+18,0.0,0.0,0.0,1,1,0.0,GTuranova
G_whisperer,1.42461000260651e+18,3.0,2.0,2.0,1.0,1.42461000260651e+18,0.0,0.0,0.0,1,1,0.0,G_whisperer
Gaahi4,1.386822572042449e+18,1.0,0.0,0.0,0.0,1.386822572042449e+18,0.0,0.0,1.0,1,1,100.0,Gaahi4
GabeRost,2.857266842239148e+18,0.0,0.0,0.0,0.0,2.857266842239148e+18,0.0,0.0,0.0,2,2,0.0,GabeRost
GabeStardust,1.4378286171914936e+18,0.0,0.0,0.0,0.0,1.4378286171914936e+18,0.0,0.0,0.0,1,1,0.0,GabeStardust
GabiDH6,2.850067727059124e+18,0.0,0.0,0.0,0.0,2.850067727059124e+18,0.0,0.0,0.0,2,2,0.0,GabiDH6
GangstaTrades,5.598081985690325e+18,1.0,0.0,0.0,0.0,5.598081985690325e+18,0.0,0.0,1.0,4,4,25.0,GangstaTrades
GaryThomson14,4.1398456443389624e+18,0.0,3.0,6.0,0.0,4.1398456443389624e+18,0.0,0.0,1.0,3,3,33.33333333333333,GaryThomson14
Gastulas,1.3601856824849367e+18,0.0,0.0,2.0,0.0,1.3601856824849367e+18,0.0,0.0,0.0,1,1,0.0,Gastulas
GawdReborn,1.5402763065450676e+19,2.0,5.0,21.0,0.0,1.5402763065450676e+19,0.0,0.0,0.0,11,11,0.0,GawdReborn
GbengaAyelabola,2.784834629728428e+18,1.0,0.0,2.0,0.0,2.78478174645905e+18,0.0,2.78478174645905e+18,1.0,2,2,50.0,GbengaAyelabola
GcmAsia,1.4256711390706442e+18,0.0,0.0,0.0,0.0,1.4256711390706442e+18,0.0,0.0,0.0,1,1,0.0,GcmAsia
GematriaClub,1.4070851173283144e+18,1.0,5.0,23.0,2.0,1.4070851173283144e+18,0.0,0.0,1.0,1,1,100.0,GematriaClub
GeneralCrakhead,2.8395963515633664e+18,0.0,0.0,1.0,0.0,2.8395963515633664e+18,0.0,0.0,0.0,2,2,0.0,GeneralCrakhead
GenerationFore1,1.3587593012890378e+18,1.0,0.0,2.0,0.0,1.3587593012890378e+18,0.0,0.0,0.0,1,1,0.0,GenerationFore1
GeniusStocks,4.146682805310853e+18,2.0,0.0,3.0,0.0,4.146682805310853e+18,0.0,0.0,1.0,3,3,33.33333333333333,GeniusStocks
GeorgeKurdyla,2.7289223852708086e+18,0.0,0.0,0.0,0.0,2.7289223852708086e+18,0.0,0.0,1.0,2,2,50.0,GeorgeKurdyla
GeorgesPhone2,1.432640963944624e+18,0.0,1.0,2.0,0.0,1.432640963944624e+18,0.0,0.0,0.0,1,1,0.0,GeorgesPhone2
Geovanny_LC,1.3913303189683077e+18,0.0,0.0,0.0,0.0,1.3913303189683077e+18,0.0,0.0,0.0,1,1,0.0,Geovanny_LC
GillyMichelle,2.806817783842222e+18,0.0,0.0,0.0,0.0,2.80675491690872e+18,0.0,1.403347088877015e+18,0.0,2,2,0.0,GillyMichelle
GiselaZamparo,1.3820351894723215e+18,0.0,0.0,0.0,0.0,1.3812664424238326e+18,0.0,1.3812664424238326e+18,0.0,1,1,0.0,GiselaZamparo
GlobalFinanci10,2.80533918078088e+18,0.0,0.0,1.0,0.0,2.80533918078088e+18,0.0,0.0,0.0,2,2,0.0,GlobalFinanci10
GlobalGT_,4.0978482853087027e+18,1.0,1.0,4.0,0.0,4.0978482853087027e+18,0.0,0.0,1.0,3,3,33.33333333333333,GlobalGT_
GlobaliseIndia,2.822116352249676e+18,0.0,0.0,3.0,0.0,2.822116337309561e+18,0.0,1.4097328994572288e+18,1.0,2,2,50.0,GlobaliseIndia
GoBlueChic,2.8441886179678945e+18,0.0,0.0,0.0,0.0,2.844186962350133e+18,0.0,1.4245295702339502e+18,0.0,2,2,0.0,GoBlueChic
GonzaEchegaray,1.396797001149436e+18,0.0,0.0,1.0,0.0,1.396645715850539e+18,0.0,1.396658599661822e+18,0.0,1,1,0.0,GonzaEchegaray
GoodInvest82,4.2742713375326945e+18,3.0,1.0,0.0,0.0,4.2742713375326945e+18,0.0,0.0,1.0,3,3,33.33333333333333,GoodInvest82
GottaBeMurph,1.428397233880408e+18,0.0,0.0,0.0,0.0,1.428397233880408e+18,0.0,0.0,0.0,1,1,0.0,GottaBeMurph
GrapeDinero,1.3949089902245396e+18,0.0,0.0,0.0,0.0,1.3949089902245396e+18,0.0,0.0,0.0,1,1,0.0,GrapeDinero
GreatBritainKJ,1.387842833550295e+18,0.0,0.0,0.0,0.0,1.387842833550295e+18,0.0,0.0,0.0,1,1,0.0,GreatBritainKJ
GreenGobblerAGI,1.3926517771793654e+18,0.0,1.0,1.0,0.0,1.3926517771793654e+18,0.0,0.0,0.0,1,1,0.0,GreenGobblerAGI
GreenRush14,1.4073778825744343e+18,0.0,0.0,0.0,0.0,1.4073778825744343e+18,0.0,0.0,0.0,1,1,0.0,GreenRush14
GrillaMonkey,1.3758723893057495e+18,0.0,0.0,0.0,0.0,1.3758496287179448e+18,0.0,1.3758496287179448e+18,0.0,1,1,0.0,GrillaMonkey
GrimDegen,4.0991780086473974e+18,0.0,1.0,1.0,0.0,4.0990194778602496e+18,0.0,1.3661921697494712e+18,0.0,3,3,0.0,GrimDegen
GtkChain,1.362478890204074e+18,0.0,0.0,0.0,0.0,1.362478890204074e+18,0.0,0.0,0.0,1,1,0.0,GtkChain
GulagInmate5055,1.3846483786555884e+18,0.0,0.0,0.0,0.0,1.3846483786555884e+18,0.0,0.0,0.0,1,1,0.0,GulagInmate5055
GunardiSaputra,1.3878255728862945e+18,0.0,0.0,0.0,0.0,1.3878255728862945e+18,0.0,0.0,1.0,1,1,100.0,GunardiSaputra
GusGus95793870,1.4323149942978191e+18,0.0,0.0,1.0,0.0,1.4323149942978191e+18,0.0,0.0,0.0,1,1,0.0,GusGus95793870
GusNord_Merval,8.255948013626233e+18,1.0,5.0,37.0,0.0,8.255948013626233e+18,0.0,0.0,0.0,6,6,0.0,GusNord_Merval
HARUFIRE1,1.3676376340513055e+18,0.0,0.0,0.0,0.0,1.3676376340513055e+18,0.0,0.0,0.0,1,1,0.0,HARUFIRE1
HBChiro1,1.3986664133220352e+18,1.0,0.0,1.0,0.0,1.3979575397954068e+18,0.0,1.3979575397954068e+18,0.0,1,1,0.0,HBChiro1
HBRVMI98,1.3904844456149033e+18,0.0,0.0,0.0,0.0,1.3904844456149033e+18,0.0,0.0,0.0,1,1,0.0,HBRVMI98
HF_Analysis,1.379408734884143e+18,0.0,0.0,2.0,0.0,1.379408734884143e+18,0.0,0.0,0.0,1,1,0.0,HF_Analysis
HJStebbins,1.3845853875076588e+18,0.0,0.0,0.0,0.0,1.3845853875076588e+18,0.0,0.0,0.0,1,1,0.0,HJStebbins
HKisaragi_sg,1.417502266785878e+18,0.0,1.0,0.0,0.0,1.417502266785878e+18,0.0,0.0,0.0,1,1,0.0,HKisaragi_sg
HMStoreCenter,1.42173275178752e+18,0.0,0.0,0.0,0.0,1.42173275178752e+18,0.0,0.0,0.0,1,1,0.0,HMStoreCenter
HMamulu,1.4077665978178437e+18,0.0,0.0,0.0,0.0,1.4077665978178437e+18,0.0,0.0,0.0,1,1,0.0,HMamulu
HQBEASTINVESTOR,1.4194234373075804e+18,0.0,0.0,0.0,0.0,1.4194234373075804e+18,0.0,0.0,0.0,1,1,0.0,HQBEASTINVESTOR
HadeeqaSyeda,1.3877330695710106e+18,0.0,0.0,0.0,0.0,1.3877330695710106e+18,0.0,0.0,0.0,1,1,0.0,HadeeqaSyeda
HamzeiAnalytics,1.4172373842661458e+18,0.0,2.0,3.0,0.0,1.4172373842661458e+18,0.0,0.0,0.0,1,1,0.0,HamzeiAnalytics
HandDimond,1.3725396253534126e+18,0.0,0.0,0.0,0.0,1.3725396253534126e+18,0.0,0.0,0.0,1,1,0.0,HandDimond
Hanlongc,1.3693125948010988e+18,0.0,0.0,1.0,0.0,1.3693125948010988e+18,0.0,0.0,0.0,1,1,0.0,Hanlongc
HaoNingNg,1.389919519733207e+18,0.0,0.0,0.0,0.0,1.389919519733207e+18,0.0,0.0,0.0,1,1,0.0,HaoNingNg
HappyJesse,1.3585152912491151e+18,0.0,0.0,2.0,0.0,1.3584276136189215e+18,0.0,1.3584307699752878e+18,0.0,1,1,0.0,HappyJesse
HarryStam101,2.784810517907976e+18,0.0,0.0,5.0,1.0,2.784810517907976e+18,0.0,0.0,1.0,2,2,50.0,HarryStam101
HarshAgarwalHM,2.8718006758524027e+18,1.0,2.0,18.0,1.0,2.8717873728834806e+18,0.0,1.4359223020934715e+18,0.0,2,2,0.0,HarshAgarwalHM
HasinShaid,2.764922375050662e+18,0.0,0.0,0.0,0.0,2.764916273785225e+18,0.0,2.764916273785225e+18,0.0,2,2,0.0,HasinShaid
HatmanMedicine,1.4280105000723456e+18,0.0,0.0,1.0,0.0,1.4280105000723456e+18,0.0,0.0,0.0,1,1,0.0,HatmanMedicine
HazutMeni,1.4266386084134339e+18,0.0,0.0,0.0,0.0,1.426633150441132e+18,0.0,1.426633150441132e+18,0.0,1,1,0.0,HazutMeni
HeedoAbuLaban,1.4102623837721969e+18,0.0,0.0,1.0,0.0,1.4102623837721969e+18,0.0,0.0,0.0,1,1,0.0,HeedoAbuLaban
Heisenb64432522,1.3694466386039276e+18,0.0,0.0,0.0,0.0,1.369441817184379e+18,0.0,1.369441817184379e+18,0.0,1,1,0.0,Heisenb64432522
Hema12381242868,2.788752634648842e+18,0.0,0.0,1.0,0.0,2.788752634648842e+18,0.0,0.0,0.0,2,2,0.0,Hema12381242868
HemaM86330524,2.8562209811368755e+18,0.0,0.0,0.0,0.0,2.85622097986594e+18,0.0,1.4256387657002025e+18,0.0,2,2,0.0,HemaM86330524
HernanRozin,4.142850855898841e+18,1.0,0.0,0.0,0.0,4.142850855898841e+18,0.0,0.0,0.0,3,3,0.0,HernanRozin
Hero_Option,1.4273290956129608e+18,0.0,0.0,0.0,0.0,1.4273290956129608e+18,0.0,0.0,0.0,1,1,0.0,Hero_Option
HerrKamrer,1.4202557934552883e+18,1.0,0.0,0.0,0.0,1.4202557934552883e+18,0.0,0.0,0.0,1,1,0.0,HerrKamrer
HeyNow004,1.3875243290223165e+18,0.0,0.0,3.0,0.0,1.3875199760814367e+18,0.0,0.0,0.0,1,1,0.0,HeyNow004
HiddenTraidr,1.3806362797553787e+18,0.0,0.0,0.0,1.0,1.3806362797553787e+18,0.0,0.0,0.0,1,1,0.0,HiddenTraidr
HipsterTrader,1.3597816594958336e+18,0.0,1.0,1.0,0.0,1.3597816594958336e+18,0.0,0.0,0.0,1,1,0.0,HipsterTrader
HobbyTraderDE,1.4323512613707694e+18,0.0,0.0,1.0,0.0,1.4323512613707694e+18,0.0,0.0,0.0,1,1,0.0,HobbyTraderDE
HodaMehr,1.4320575570618122e+18,1.0,0.0,3.0,0.0,1.43205755281297e+18,0.0,1.432057556000592e+18,0.0,1,1,0.0,HodaMehr
HopeManifesting,1.4248210467173868e+18,0.0,0.0,0.0,0.0,1.4248210467173868e+18,0.0,0.0,0.0,1,1,0.0,HopeManifesting
Horichanchan,9.846337417598358e+18,2.0,0.0,7.0,0.0,9.846337417598358e+18,0.0,0.0,0.0,7,7,0.0,Horichanchan
Horn009,2.876012773839057e+18,2.0,0.0,1.0,0.0,2.874205954716115e+18,0.0,1.4371029773580575e+18,0.0,2,2,0.0,Horn009
HosodaG,9.651995480130474e+18,7.0,0.0,5.0,0.0,8.986028235634831e+18,0.0,9.571483715324461e+18,0.0,7,7,0.0,HosodaG
HourlyStocks,1.4126235828578632e+18,1.0,0.0,2.0,0.0,1.4126235828578632e+18,0.0,0.0,0.0,1,1,0.0,HourlyStocks
HouseOfStylesz,1.4122977194404127e+18,0.0,0.0,1.0,0.0,1.4122977194404127e+18,0.0,0.0,0.0,1,1,0.0,HouseOfStylesz
How2BuyBiTCoinz,1.4046415267858555e+18,0.0,0.0,1.0,0.0,1.4046415267858555e+18,0.0,0.0,0.0,1,1,0.0,How2BuyBiTCoinz
HowardChenGMBP,1.435328187169448e+18,0.0,1.0,14.0,0.0,1.435328187169448e+18,0.0,0.0,0.0,1,1,0.0,HowardChenGMBP
Hudson_sleep,1.377351941571801e+18,0.0,0.0,0.0,0.0,1.377351941571801e+18,0.0,0.0,0.0,1,1,0.0,Hudson_sleep
HueFin_News,1.3915189197610148e+18,0.0,0.0,3.0,0.0,1.3915189197610148e+18,0.0,0.0,0.0,1,1,0.0,HueFin_News
HugoMiguelMB,1.3692998634946847e+18,0.0,0.0,0.0,0.0,1.3692998634946847e+18,0.0,0.0,0.0,1,1,0.0,HugoMiguelMB
Huntertent1,2.737056911243223e+18,1.0,0.0,1.0,0.0,2.737056911243223e+18,0.0,0.0,0.0,2,2,0.0,Huntertent1
HustleMillenial,1.35789792074641e+18,1.0,1.0,1.0,0.0,1.35789792074641e+18,0.0,0.0,0.0,1,1,0.0,HustleMillenial
HuxleyLord,1.4201598435754148e+18,0.0,0.0,0.0,0.0,1.4197844797664666e+18,0.0,1.4197844797664666e+18,0.0,1,1,0.0,HuxleyLord
HypeEquity,1.379097193408258e+18,0.0,0.0,0.0,0.0,1.379097193408258e+18,0.0,0.0,0.0,1,1,0.0,HypeEquity
HypeTrading,1.359781996994691e+18,0.0,1.0,2.0,0.0,1.359781996994691e+18,0.0,0.0,0.0,1,1,0.0,HypeTrading
Hypercube29a,1.401977398179111e+18,0.0,0.0,0.0,0.0,1.401977398179111e+18,0.0,0.0,0.0,1,1,0.0,Hypercube29a
Hyster87ia,1.3799224466655764e+18,0.0,0.0,0.0,0.0,1.3799224466655764e+18,0.0,0.0,0.0,1,1,0.0,Hyster87ia
IAmMaryKay03,1.412862426278736e+18,0.0,0.0,1.0,0.0,1.412862426278736e+18,0.0,0.0,0.0,1,1,0.0,IAmMaryKay03
ICEH_Invest,1.3885332455459635e+18,0.0,0.0,0.0,0.0,1.3885332455459635e+18,0.0,0.0,0.0,1,1,0.0,ICEH_Invest
ICODrops,1.3865352690384282e+18,1.0,10.0,66.0,4.0,1.3865352690384282e+18,0.0,0.0,0.0,1,1,0.0,ICODrops
ICoptionstrade,6.878773948485427e+18,2.0,0.0,29.0,0.0,6.878773948485427e+18,0.0,0.0,0.0,5,5,0.0,ICoptionstrade
IGcom,1.433411373132882e+18,0.0,0.0,0.0,0.0,1.433411373132882e+18,0.0,0.0,0.0,1,1,0.0,IGcom
ILM_Capital,2.775175220006105e+18,0.0,0.0,1.0,0.0,2.775175220006105e+18,0.0,0.0,0.0,2,2,0.0,ILM_Capital
IPM2021,1.3613221843927204e+18,0.0,0.0,2.0,0.0,1.3613221843927204e+18,0.0,0.0,0.0,1,1,0.0,IPM2021
ITOJUN10,1.4031203704758886e+18,0.0,0.0,1.0,0.0,1.4031203704758886e+18,0.0,0.0,0.0,1,1,0.0,ITOJUN10
IZXqYLAkfrWn3cT,1.364228440350597e+18,0.0,0.0,0.0,0.0,1.364228440350597e+18,0.0,0.0,0.0,1,1,0.0,IZXqYLAkfrWn3cT
IamRiteshKGupta,1.418091338025685e+18,1.0,0.0,0.0,0.0,1.4180890956963144e+18,0.0,1.418090597110354e+18,0.0,1,1,0.0,IamRiteshKGupta
IbexStreet,5.629062729405485e+18,14.0,9.0,51.0,2.0,5.629062729405485e+18,0.0,0.0,0.0,4,4,0.0,IbexStreet
IboziT,8.191475603674395e+18,2.0,5.0,18.0,0.0,8.191363941273203e+18,0.0,6.826127464460272e+18,0.0,6,6,0.0,IboziT
Ibrahim_Trades,1.4135135337282478e+18,0.0,0.0,0.0,0.0,1.4135135337282478e+18,0.0,0.0,1.0,1,1,100.0,Ibrahim_Trades
IcedInvesting,1.4335076258371543e+18,0.0,0.0,0.0,0.0,1.4335076258371543e+18,0.0,0.0,0.0,1,1,0.0,IcedInvesting
IdGobos,1.3827610375360553e+18,0.0,1.0,2.0,0.0,1.3826374376131338e+18,0.0,1.3826374376131338e+18,0.0,1,1,0.0,IdGobos
Idareyou2bemore,1.3571256839615447e+18,0.0,1.0,0.0,0.0,1.3571256839615447e+18,0.0,0.0,0.0,1,1,0.0,Idareyou2bemore
Idontsellnio,2.824744216413786e+18,2.0,0.0,14.0,0.0,2.824744216413786e+18,0.0,0.0,0.0,2,2,0.0,Idontsellnio
IknowF_AI_app,1.389217442950533e+18,0.0,1.0,10.0,0.0,1.389217442950533e+18,0.0,0.0,0.0,1,1,0.0,IknowF_AI_app
Ilikeitlike777,1.3616479497223578e+18,0.0,0.0,1.0,1.0,1.3616479497223578e+18,0.0,0.0,0.0,1,1,0.0,Ilikeitlike777
ImFlybyanymeans,1.410683068327895e+18,0.0,0.0,1.0,1.0,1.410683068327895e+18,0.0,0.0,0.0,1,1,0.0,ImFlybyanymeans
ImGoodAsIke,2.871695821364871e+18,0.0,0.0,0.0,0.0,2.871695821364871e+18,0.0,0.0,0.0,2,2,0.0,ImGoodAsIke
ImJoeKelley,1.3741554344335933e+18,0.0,0.0,0.0,0.0,1.3741554344335933e+18,0.0,0.0,0.0,1,1,0.0,ImJoeKelley
ImKru,1.396854584937644e+18,0.0,0.0,0.0,0.0,1.396854584937644e+18,0.0,0.0,0.0,1,1,0.0,ImKru
Imjuspassionate,1.4052442120318075e+18,0.0,0.0,0.0,0.0,1.4052442120318075e+18,0.0,0.0,0.0,1,1,0.0,Imjuspassionate
ImranSh75423468,1.4205003770620682e+18,0.0,0.0,2.0,0.0,1.4205003770620682e+18,0.0,0.0,0.0,1,1,0.0,ImranSh75423468
IncBulls,1.3803023411994255e+18,0.0,0.0,0.0,0.0,1.3803023411994255e+18,0.0,0.0,0.0,1,1,0.0,IncBulls
IncKinakabu,1.3644012080021422e+18,0.0,0.0,1.0,0.0,1.3644012080021422e+18,0.0,0.0,0.0,1,1,0.0,IncKinakabu
IndexSetups,1.4229720534775276e+18,0.0,0.0,2.0,0.0,1.4229720534775276e+18,0.0,0.0,0.0,1,1,0.0,IndexSetups
InfinityloopT,1.4157973852094136e+18,0.0,0.0,0.0,0.0,1.4157973852094136e+18,0.0,0.0,0.0,1,1,0.0,InfinityloopT
InoTetsu5,2.8016054888791327e+18,0.0,0.0,1.0,1.0,2.8016054888791327e+18,0.0,0.0,0.0,2,2,0.0,InoTetsu5
Inowakiyuta,1.3895777523285647e+18,1.0,1.0,1.0,0.0,1.3895777523285647e+18,0.0,0.0,0.0,1,1,0.0,Inowakiyuta
InsideTraderTip,1.3666635390170644e+18,2.0,0.0,1.0,1.0,1.3666635390170644e+18,0.0,0.0,0.0,1,1,0.0,InsideTraderTip
Insideioscom,2.7667616451218473e+18,1.0,12.0,838.0,0.0,2.7667616451218473e+18,0.0,0.0,0.0,2,2,0.0,Insideioscom
Instinto_F,1.3890250527761408e+18,3.0,0.0,4.0,0.0,1.3890250527761408e+18,0.0,0.0,0.0,1,1,0.0,Instinto_F
Inter_netMoney,9.981197044835811e+18,2.0,0.0,9.0,4.0,9.981197044835811e+18,0.0,0.0,0.0,7,7,0.0,Inter_netMoney
Interstocking,1.4102420816169083e+18,0.0,0.0,1.0,0.0,1.4102420816169083e+18,0.0,0.0,0.0,1,1,0.0,Interstocking
Intrinsic_Buyer,1.4381891255936123e+18,0.0,0.0,0.0,0.0,1.4381891255936123e+18,0.0,0.0,0.0,1,1,0.0,Intrinsic_Buyer
InvTrading,1.1288557384742892e+19,0.0,5.0,5.0,0.0,1.1288557384742892e+19,0.0,0.0,1.0,8,8,12.5,InvTrading
InvestFutureRu,1.4308794156769403e+18,0.0,0.0,0.0,0.0,1.4308794156769403e+18,0.0,0.0,0.0,1,1,0.0,InvestFutureRu
InvestPerso,1.3573585311927788e+18,0.0,1.0,0.0,0.0,1.3573585311927788e+18,0.0,0.0,0.0,1,1,0.0,InvestPerso
InvestRuiz,1.4149674931023913e+18,0.0,2.0,8.0,0.0,1.4149674931023913e+18,0.0,0.0,0.0,1,1,0.0,InvestRuiz
Investing786,1.3600327694564065e+18,0.0,0.0,0.0,0.0,1.3600327694564065e+18,0.0,0.0,0.0,1,1,0.0,Investing786
InvestingAngles,2.841195457482105e+18,0.0,2.0,5.0,0.0,2.841195457482105e+18,0.0,0.0,0.0,2,2,0.0,InvestingAngles
InvestingKt7,1.420536107138048e+18,0.0,0.0,0.0,0.0,1.420536107138048e+18,0.0,0.0,0.0,1,1,0.0,InvestingKt7
InvestingMx,2.7568047419019305e+18,1.0,4.0,15.0,1.0,2.7568047419019305e+18,0.0,0.0,0.0,2,2,0.0,InvestingMx
InvestingWithKy,1.4378358523281859e+18,1.0,0.0,2.0,0.0,1.4378358523281859e+18,0.0,0.0,0.0,1,1,0.0,InvestingWithKy
InvestingWithMK,7.141891078553231e+18,0.0,0.0,1.0,0.0,7.141891078553231e+18,0.0,0.0,0.0,5,5,0.0,InvestingWithMK
InvestmentVf,1.421121190467416e+18,0.0,0.0,0.0,0.0,1.421121190467416e+18,0.0,0.0,0.0,1,1,0.0,InvestmentVf
InvestorFromAZ,1.3906987234878792e+18,0.0,0.0,0.0,0.0,1.3906982459706163e+18,0.0,1.3906982459706163e+18,0.0,1,1,0.0,InvestorFromAZ
InvestorNio,1.379449224983675e+18,1.0,2.0,25.0,0.0,1.379449224983675e+18,0.0,0.0,0.0,1,1,0.0,InvestorNio
InvestorSimply,1.4224580507582587e+18,0.0,0.0,0.0,0.0,1.4224580507582587e+18,0.0,0.0,0.0,1,1,0.0,InvestorSimply
InvestorTrex,1.4154326827047117e+18,0.0,0.0,1.0,0.0,1.4154326827047117e+18,0.0,0.0,0.0,1,1,0.0,InvestorTrex
InvestorWireNow,1.4327374442234552e+18,0.0,0.0,0.0,0.0,1.4327374442234552e+18,0.0,0.0,0.0,1,1,0.0,InvestorWireNow
IrinaGorkova03,1.4149534193249935e+18,0.0,0.0,0.0,0.0,1.4145523774918533e+18,0.0,1.4145523774918533e+18,0.0,1,1,0.0,IrinaGorkova03
Irish_Dissident,1.4022643503631073e+18,1.0,1.0,1.0,0.0,1.3993814745755894e+18,0.0,1.4022561507630285e+18,0.0,1,1,0.0,Irish_Dissident
Is80372238,1.4065914769187348e+18,1.0,0.0,0.0,0.0,1.406591468651778e+18,0.0,1.4065914750019215e+18,0.0,1,1,0.0,Is80372238
IsabelleWalsh18,1.3573415608457298e+18,0.0,0.0,2.0,0.0,1.3573415608457298e+18,0.0,0.0,0.0,1,1,0.0,IsabelleWalsh18
Islander1589,1.3919704635308237e+18,0.0,1.0,0.0,0.0,1.3919704635308237e+18,0.0,0.0,0.0,1,1,0.0,Islander1589
ItIsISir,2.7601810943616983e+18,1.0,0.0,1.0,0.0,2.7601810943616983e+18,0.0,0.0,0.0,2,2,0.0,ItIsISir
ItzAdimchi,1.3867053228411904e+18,0.0,0.0,0.0,0.0,1.3867053228411904e+18,0.0,0.0,0.0,1,1,0.0,ItzAdimchi
ItzelVillax,1.4136329186191032e+18,0.0,0.0,1.0,0.0,1.4135143699970417e+18,0.0,1.4135950270753915e+18,0.0,1,1,0.0,ItzelVillax
Ivan87431681,1.3878010007241155e+18,0.0,0.0,0.0,0.0,1.3877969260877128e+18,0.0,1.3877969260877128e+18,0.0,1,1,0.0,Ivan87431681
IvanKhodyuk,1.4388103552040387e+18,1.0,0.0,0.0,0.0,1.438738677371482e+18,0.0,1.438738677371482e+18,0.0,1,1,0.0,IvanKhodyuk
IvanKrivicic,1.3643335713564303e+18,1.0,0.0,1.0,0.0,1.3643335713564303e+18,0.0,0.0,0.0,1,1,0.0,IvanKrivicic
Ivan_Bolsa,5.664735590417658e+18,4.0,0.0,26.0,1.0,5.664735590417658e+18,0.0,0.0,0.0,4,4,0.0,Ivan_Bolsa
IyanuGreat95,1.3671395539376824e+18,0.0,0.0,0.0,0.0,1.3671395539376824e+18,0.0,0.0,0.0,1,1,0.0,IyanuGreat95
J4ever7,1.362482449763156e+18,0.0,0.0,0.0,0.0,1.362482449763156e+18,0.0,0.0,0.0,1,1,0.0,J4ever7
